id,loanAmnt,term,interestRate,installment,grade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,y
1282,35000,3,12.49,1170.71,2,184207.0,1.0,0,110000.0,2,0
1283,5000,3,5.31,150.56,1,54.0,0.0,1,360000.0,1,0
1284,8400,3,13.35,284.45,3,190774.0,1.0,1,48000.0,1,0
1285,30000,5,19.53,787.0,4,132982.0,5.0,0,140000.0,1,0
1286,24700,5,13.53,568.73,2,212680.0,10.0,0,78000.0,2,0
1287,18000,3,7.07,556.37,1,38910.0,1.0,1,43000.0,1,0
1288,10000,3,13.18,337.81,3,378.0,10.0,1,36000.0,2,1
1289,20000,3,6.03,608.72,1,317644.0,1.0,0,82500.0,0,0
1290,13000,5,13.67,300.27,3,26657.0,1.0,1,48000.0,0,0
1291,28000,5,10.65,603.92,2,220755.0,5.0,1,64936.0,1,0
1292,16000,3,13.49,542.89,3,144.0,10.0,2,92000.0,2,1
1293,15000,3,11.06,491.51,2,787.0,2.0,1,51000.0,1,0
1294,5100,3,5.32,153.59,1,34389.0,10.0,0,36000.0,0,0
1295,12000,3,11.67,396.69,2,177434.0,3.0,2,86030.0,1,0
1296,13850,3,22.45,532.17,5,3524.0,4.0,0,50000.0,2,0
1297,10000,3,10.49,324.98,2,174410.0,3.0,1,36000.0,1,0
1298,10000,5,12.99,227.48,3,55769.0,9.0,0,54000.0,0,0
1299,25000,3,13.59,849.48,3,695.0,2.0,1,320000.0,2,0
1300,24850,5,21.6,680.7,5,281377.0,10.0,1,70000.0,2,0
1301,6000,3,14.99,207.97,3,2167.0,5.0,2,48500.0,0,1
1302,15825,3,16.99,564.13,4,80042.0,10.0,0,62000.0,0,1
1303,28000,5,9.17,583.55,2,13100.0,10.0,2,101800.0,1,0
1304,8400,3,9.17,267.79,2,165312.0,10.0,1,42000.0,1,0
1305,20000,3,5.93,607.81,1,48.0,4.0,0,105000.0,0,0
1306,5000,3,15.61,174.83,4,89144.0,0.0,0,45000.0,2,0
1307,28000,5,9.49,587.92,2,634.0,2.0,0,90000.0,1,0
1308,5000,3,10.99,163.67,2,68383.0,4.0,1,80000.0,2,1
1309,16000,5,10.16,341.22,2,54.0,0.0,2,37000.0,2,0
1310,25000,3,18.94,915.65,4,184.0,2.0,1,34560.0,0,1
1311,5650,3,13.53,191.82,2,13615.0,6.0,1,34000.0,1,0
1312,7000,3,13.68,238.16,3,225742.0,7.0,0,30000.0,0,0
1313,3000,3,10.99,98.21,2,1896.0,10.0,2,100000.0,1,0
1314,3000,3,7.96,93.96,1,62.0,5.0,0,85000.0,2,0
1315,25200,5,20.3,671.86,5,224829.0,4.0,0,86000.0,2,1
1316,10000,3,8.18,314.2,2,11255.0,1.0,0,40000.0,1,1
1317,4200,3,13.99,143.53,3,2834.0,10.0,0,185000.0,1,0
1318,35000,5,14.99,832.47,3,2582.0,9.0,0,60000.0,2,0
1319,8700,3,11.99,288.93,2,161.0,10.0,1,80000.0,2,0
1320,10000,5,11.53,220.08,2,132.0,3.0,0,60000.0,0,0
1321,20000,3,7.97,626.46,1,3378.0,10.0,0,72000.0,0,0
1322,16000,5,13.67,369.57,3,1039.0,8.0,0,46000.0,1,0
1323,10500,3,11.99,348.71,2,12233.0,10.0,0,100000.0,1,0
1324,3200,3,14.35,109.92,3,218844.0,5.0,1,43200.0,1,0
1325,7125,3,16.29,251.52,3,305915.0,1.0,1,30000.0,0,1
1326,10000,3,13.59,339.79,3,560.0,7.0,1,62000.0,1,1
1327,24000,3,9.16,764.99,2,116.0,0.0,0,150000.0,0,0
1328,7500,3,6.24,228.99,1,53546.0,1.0,1,81500.0,1,0
1329,28000,5,15.59,674.83,3,1929.0,5.0,0,85000.0,0,1
1330,6000,3,7.89,187.72,1,27235.0,0.0,1,75000.0,0,0
1331,3000,3,5.32,90.35,1,140441.0,4.0,2,92000.0,0,0
1332,12325,3,18.99,451.73,4,475.0,10.0,0,35000.0,2,0
1333,9600,3,6.03,292.19,1,261204.0,10.0,0,80000.0,0,1
1334,15175,3,13.99,518.58,3,87.0,3.0,1,55000.0,0,0
1335,30000,5,11.67,662.35,2,148.0,0.0,0,70000.0,2,0
1336,3500,3,14.65,120.73,3,54.0,0.0,1,12864.0,2,1
1337,24000,5,11.99,533.75,3,157401.0,4.0,0,85000.0,1,1
1338,12000,3,10.99,392.81,2,151.0,6.0,0,62000.0,2,0
1339,25000,5,21.0,676.34,5,230190.0,3.0,0,88000.0,2,1
1340,10000,3,19.05,366.82,4,295747.0,5.0,0,40000.0,1,0
1341,2500,3,13.49,84.83,3,361313.0,10.0,0,120000.0,2,0
1342,15000,3,10.42,486.98,2,121330.0,10.0,0,62000.0,2,0
1343,13000,3,5.32,391.5,1,36833.0,2.0,0,100000.0,0,0
1344,20000,3,10.99,654.68,2,54.0,0.0,2,44200.0,0,0
1345,15000,5,19.99,397.33,5,2043.0,10.0,2,50000.0,1,1
1346,10000,3,8.18,314.2,2,32444.0,6.0,1,69000.0,1,0
1347,17600,3,11.99,584.49,2,32.0,3.0,1,40000.0,2,0
1348,21000,3,19.99,780.33,4,29.0,7.0,1,111000.0,2,0
1349,4000,3,14.99,138.65,3,47447.0,0.0,1,30000.0,1,0
1350,2800,3,16.55,99.21,4,38.0,7.0,0,45000.0,2,0
1351,21000,3,24.74,832.08,5,132.0,9.0,2,50000.0,1,1
1352,13000,3,7.9,406.78,1,349777.0,5.0,1,27000.0,1,0
1353,7200,3,15.41,251.04,4,1373.0,6.0,2,44000.0,1,0
1354,3125,3,20.99,117.72,5,54.0,0.0,0,17000.0,2,0
1355,30000,5,20.75,807.39,5,42205.0,2.0,1,100000.0,1,0
1356,4500,3,22.74,173.59,5,620.0,0.0,0,83104.0,1,0
1357,13000,3,8.9,412.8,1,286.0,2.0,0,40000.0,1,0
1358,24000,3,5.32,722.76,1,11.0,6.0,0,180000.0,2,0
1359,19000,3,8.18,596.97,2,71712.0,0.0,1,58000.0,1,0
1360,18000,3,11.48,593.4,2,82.0,4.0,1,68000.0,1,0
1361,5000,3,12.99,168.45,3,372.0,6.0,1,60000.0,1,0
1362,7800,3,14.07,266.86,3,218352.0,1.0,1,115000.0,0,0
1363,11000,3,11.49,362.69,2,54.0,0.0,0,54814.0,2,0
1364,10200,3,9.17,325.17,2,2834.0,4.0,1,84500.0,1,0
1365,6400,3,10.49,207.99,2,5797.0,4.0,1,46818.0,2,0
1366,13200,5,23.43,375.39,6,5681.0,8.0,0,56000.0,0,0
1367,10000,3,7.49,311.02,1,220709.0,3.0,1,38400.0,2,0
1368,12000,5,14.49,282.28,3,34450.0,1.0,2,40000.0,1,1
1369,7475,3,15.59,261.29,4,1864.0,5.0,1,22000.0,1,0
1370,10625,3,17.27,380.24,3,298332.0,3.0,1,40000.0,0,0
1371,5000,3,9.44,160.03,2,6724.0,2.0,0,43000.0,0,0
1372,14000,3,12.99,471.65,2,56979.0,6.0,1,43000.0,0,0
1373,20000,5,16.99,496.95,4,54.0,0.0,2,127260.0,1,0
1374,21475,3,18.99,787.08,4,26631.0,5.0,2,65000.0,2,0
1375,11500,3,17.86,414.95,4,54.0,0.0,1,36000.0,2,0
1376,25575,3,18.25,927.81,4,129618.0,1.0,2,234000.0,1,0
1377,5500,3,11.99,182.66,2,21.0,10.0,2,79992.0,0,0
1378,18000,3,7.69,561.49,1,666.0,8.0,1,45000.0,0,0
1379,16000,5,12.62,360.95,3,280.0,10.0,0,155000.0,1,1
1380,2800,3,20.49,104.76,5,32.0,5.0,0,64000.0,2,1
1381,11800,3,12.99,397.54,3,38.0,10.0,0,49500.0,2,0
1382,13250,5,11.05,288.42,2,2286.0,10.0,2,105000.0,0,0
1383,20000,3,14.61,689.51,4,244317.0,4.0,1,51996.0,2,0
1384,14000,5,22.45,390.26,6,129568.0,2.0,1,45000.0,2,0
1385,15000,3,9.17,478.19,2,70832.0,7.0,1,54768.0,0,0
1386,21000,3,8.18,659.81,2,439.0,10.0,0,100700.0,2,0
1387,15000,3,8.39,472.75,2,156945.0,10.0,0,46000.0,0,0
1388,4500,3,11.67,148.76,2,1059.0,10.0,0,81996.0,0,0
1389,15000,3,11.99,498.15,2,666.0,10.0,0,60000.0,2,0
1390,20000,5,10.99,434.75,2,75931.0,9.0,0,90000.0,1,1
1391,6900,5,18.25,176.16,4,54.0,0.0,1,42000.0,1,0
1392,7375,3,12.69,247.4,3,55497.0,2.0,0,46000.0,1,0
1393,20000,3,15.61,699.3,4,19.0,0.0,1,180000.0,2,0
1394,7100,3,9.71,228.14,2,223032.0,9.0,0,34000.0,2,0
1395,8400,3,6.67,258.11,1,138561.0,3.0,0,63000.0,0,0
1396,15000,3,19.99,557.38,5,8043.0,5.0,0,73000.0,1,0
1397,3500,3,11.53,115.47,2,153.0,10.0,1,65000.0,1,0
1398,12000,5,14.65,283.28,3,4799.0,9.0,0,65000.0,2,0
1399,20000,5,16.99,496.95,4,151.0,10.0,2,89000.0,1,1
1400,29925,5,16.14,729.95,3,95688.0,10.0,0,90000.0,1,0
1401,20000,3,11.49,659.43,2,161.0,8.0,0,90000.0,2,1
1402,10000,3,13.49,339.31,3,2833.0,2.0,1,76000.0,2,0
1403,6000,3,10.64,195.42,2,218861.0,3.0,1,160000.0,0,0
1404,6000,3,7.89,187.72,1,131260.0,10.0,1,38000.0,1,1
1405,3200,3,11.49,105.51,2,238199.0,10.0,1,50004.0,1,0
1406,35000,5,21.97,966.07,5,122099.0,10.0,1,86000.0,1,1
1407,35000,5,17.57,880.61,4,672.0,1.0,0,120000.0,1,0
1408,23075,3,17.14,824.3,4,102372.0,10.0,0,57806.0,1,1
1409,9250,3,14.16,316.87,3,22588.0,10.0,2,110000.0,2,0
1410,8000,3,10.49,259.99,2,14913.0,3.0,0,105000.0,1,0
1411,2800,3,16.29,98.85,4,188656.0,0.0,1,48006.4,0,0
1412,27000,5,15.61,651.01,4,32760.0,0.0,0,115000.0,1,0
1413,14350,3,18.99,525.95,5,2171.0,8.0,0,63000.0,1,0
1414,5600,3,11.99,185.98,2,515.0,4.0,1,61000.0,1,0
1415,11200,5,14.31,262.41,3,54.0,0.0,1,34500.0,2,0
1416,7500,3,20.0,278.73,4,30638.0,10.0,1,56000.0,1,0
1417,6300,3,14.46,216.73,3,73305.0,2.0,1,35370.0,0,1
1418,10000,3,28.69,417.38,6,97.0,2.0,1,35000.0,1,1
1419,4000,3,9.44,128.02,2,115117.0,6.0,1,43000.0,0,0
1420,12000,3,17.27,429.45,3,325351.0,0.0,1,55000.0,2,1
1421,33650,5,30.79,1105.08,7,877.0,7.0,2,100000.0,2,1
1422,13000,3,9.49,416.37,2,364.0,2.0,0,60000.0,0,0
1423,10000,3,8.18,314.2,2,2746.0,9.0,0,95000.0,1,0
1424,12000,3,13.98,410.02,3,180911.0,6.0,1,35000.0,1,0
1425,24000,5,12.35,538.13,2,268710.0,9.0,0,83000.0,1,0
1426,7000,3,10.99,229.14,2,33463.0,2.0,1,45000.0,0,0
1427,24000,3,9.75,771.6,2,307.0,10.0,0,65000.0,1,1
1428,4800,3,10.99,157.13,2,38.0,10.0,0,55000.0,2,0
1429,10750,3,17.14,384.02,4,45674.0,0.0,0,60000.0,1,0
1430,12000,3,16.55,425.16,4,1466.0,3.0,1,45000.0,1,1
1431,8500,3,12.49,284.32,2,208369.0,2.0,0,79000.0,0,0
1432,7500,3,12.49,250.87,2,7033.0,10.0,1,35000.0,1,0
1433,15000,3,11.99,498.15,2,151.0,0.0,1,60572.0,1,0
1434,12400,5,30.79,407.22,7,12987.0,0.0,1,47000.0,2,0
1435,15000,3,6.91,462.54,1,226118.0,3.0,1,120000.0,2,0
1436,9600,3,6.97,296.29,1,80.0,0.0,1,40000.0,0,0
1437,14000,3,13.33,473.95,3,45895.0,3.0,1,40000.0,1,0
1438,8000,3,9.67,256.9,2,1132.0,3.0,0,50000.0,0,0
1439,20000,5,14.99,475.7,3,193720.0,10.0,1,100000.0,1,1
1440,35000,3,7.89,1095.0,1,50046.0,10.0,2,120000.0,1,0
1441,9500,3,7.89,297.22,1,20607.0,10.0,0,105000.0,2,0
1442,10000,3,12.59,334.97,3,49.0,3.0,1,60000.0,2,0
1443,24000,5,13.67,554.35,3,87.0,10.0,0,72876.0,1,0
1444,20400,3,6.99,629.8,1,3214.0,4.0,1,152000.0,0,0
1445,5000,3,17.09,178.49,4,141362.0,1.0,1,31000.0,0,0
1446,10000,3,10.99,327.34,2,125130.0,3.0,1,95000.0,2,0
1447,30000,3,9.58,962.12,2,216313.0,3.0,0,230000.0,1,0
1448,6000,3,11.49,197.83,2,22.0,1.0,1,51000.0,0,0
1449,21000,5,19.05,545.33,4,312820.0,7.0,1,50000.0,2,1
1450,15000,3,7.89,469.29,1,151.0,5.0,1,146000.0,1,0
1451,7750,3,12.69,259.98,3,82796.0,0.0,1,48000.0,1,0
1452,10000,3,19.05,366.82,4,301138.0,0.0,1,51000.0,1,1
1453,9175,3,13.99,313.54,3,6347.0,5.0,1,57600.0,1,1
1454,20400,5,12.99,464.06,3,11182.0,10.0,1,64000.0,2,1
1455,9600,3,8.99,305.24,2,357368.0,10.0,0,75000.0,2,0
1456,35000,5,19.19,911.59,5,56836.0,5.0,0,250000.0,1,0
1457,18000,3,14.64,620.81,3,1487.0,9.0,0,110000.0,0,0
1458,5000,3,16.99,178.24,4,123436.0,2.0,1,36416.0,2,0
1459,1000,3,12.74,33.57,3,115.0,2.0,2,72500.0,0,1
1460,35000,5,9.75,739.35,2,1780.0,7.0,0,275000.0,1,0
1461,10000,3,15.1,347.15,3,71.0,2.0,1,42000.0,0,0
1462,5000,3,14.64,172.45,3,202467.0,10.0,2,33000.0,1,1
1463,35000,5,12.69,790.82,3,27661.0,10.0,2,175000.0,1,0
1464,20000,3,12.05,664.77,3,27070.0,10.0,0,143000.0,1,0
1465,30000,5,21.48,819.73,5,346246.0,5.0,1,80000.0,2,1
1466,8000,3,6.89,246.62,1,564.0,2.0,1,92000.0,1,0
1467,4000,3,9.99,129.05,2,51395.0,0.0,1,34000.0,1,0
1468,27600,5,16.99,685.79,4,249657.0,10.0,1,60000.0,2,0
1469,12000,3,11.47,395.55,2,19178.0,10.0,1,66000.0,2,0
1470,10000,3,5.93,303.91,1,69348.0,8.0,0,130000.0,0,0
1471,20000,3,13.67,680.36,3,248.0,1.0,0,70000.0,1,1
1472,3250,3,16.49,115.05,4,2205.0,10.0,1,60000.0,0,0
1473,10000,3,8.46,315.5,1,2818.0,4.0,2,45000.0,0,0
1474,8875,3,15.31,309.01,3,218685.0,5.0,1,39000.0,0,0
1475,35000,3,13.98,1195.88,3,185892.0,10.0,0,115500.0,2,0
1476,35000,3,7.49,1088.56,1,184.0,8.0,0,180000.0,2,0
1477,25000,3,8.24,786.19,2,1216.0,5.0,0,131000.0,1,0
1478,6000,3,6.83,184.8,1,1919.0,4.0,0,142500.0,0,0
1479,16000,3,9.93,515.75,2,120833.0,4.0,0,43000.0,0,0
1480,4800,3,14.64,165.55,3,80.0,8.0,1,24120.0,0,0
1481,8000,3,12.59,267.98,3,1268.0,7.0,1,79875.0,1,0
1482,12000,5,19.99,317.86,4,1196.0,10.0,0,76000.0,2,0
1483,30000,5,12.69,677.85,3,83634.0,10.0,0,135000.0,2,1
1484,35000,3,16.29,1235.52,4,199634.0,10.0,1,96000.0,2,0
1485,32000,5,15.61,771.57,3,2725.0,2.0,0,180000.0,1,0
1486,13375,5,22.15,370.55,5,1896.0,10.0,0,45000.0,1,0
1487,30000,3,6.97,925.91,1,1301.0,1.0,1,365000.0,1,0
1488,6400,3,6.19,195.26,1,23493.0,9.0,0,106000.0,0,0
1489,9325,3,8.39,293.9,1,1301.0,8.0,0,77000.0,1,0
1490,21700,5,27.34,667.04,7,386.0,3.0,2,64480.0,0,1
1491,20000,5,17.99,507.76,4,7773.0,10.0,0,184000.0,0,1
1492,8000,3,6.68,245.85,1,2978.0,1.0,0,33000.0,0,0
1493,10800,3,10.64,351.74,2,9202.0,1.0,1,87000.0,2,0
1494,14800,3,12.29,493.63,3,12039.0,4.0,2,85000.0,0,0
1495,35000,5,12.29,783.7,3,1841.0,9.0,0,227000.0,2,0
1496,10000,3,7.49,311.02,1,38.0,3.0,2,42000.0,0,0
1497,15000,3,8.38,472.68,2,15053.0,3.0,0,45000.0,1,0
1498,16000,3,8.24,503.16,2,3023.0,8.0,0,77890.0,2,0
1499,21000,5,16.89,520.67,4,229626.0,1.0,1,89916.0,1,1
1500,14000,3,13.33,473.95,3,54.0,0.0,1,58000.0,2,0
1501,35000,3,8.19,1099.85,1,56.0,10.0,0,150000.0,2,0
1502,18400,3,9.71,591.22,2,272606.0,3.0,0,60000.0,0,1
1503,5500,3,5.32,165.64,1,1576.0,10.0,1,91550.0,1,0
1504,13200,5,10.42,283.2,2,30845.0,0.0,0,60000.0,0,0
1505,23500,3,12.99,791.7,3,4119.0,2.0,1,115500.0,1,0
1506,24000,5,19.52,629.47,5,161.0,0.0,0,80000.0,1,1
1507,15000,3,9.93,483.52,2,22369.0,5.0,0,100000.0,0,0
1508,14000,3,11.99,464.94,2,1039.0,10.0,1,160000.0,1,0
1509,20425,5,14.48,480.36,3,1252.0,0.0,0,200000.0,2,0
1510,19200,5,14.99,456.67,3,1525.0,8.0,0,108000.0,0,0
1511,35000,3,12.74,1174.91,3,371527.0,9.0,0,126000.0,1,0
1512,15100,5,20.99,408.43,5,1550.0,5.0,1,80000.0,1,0
1513,22000,3,8.49,694.39,2,3882.0,9.0,2,70000.0,1,0
1514,12025,3,18.25,436.25,5,88526.0,0.0,2,35539.0,0,0
1515,15000,3,15.99,527.29,3,54.0,0.0,0,36000.0,2,0
1516,10000,3,14.33,343.39,3,273481.0,3.0,1,46000.0,0,0
1517,15000,3,6.99,463.09,1,184.0,5.0,1,100000.0,1,0
1518,4000,3,9.49,128.12,2,2178.0,0.0,1,25000.0,0,0
1519,10975,3,12.99,369.74,3,198392.0,1.0,1,25000.0,0,0
1520,18000,3,11.47,593.32,2,150738.0,10.0,0,110000.0,0,0
1521,29000,5,14.46,681.72,3,634.0,10.0,0,120000.0,2,0
1522,5000,3,11.99,166.05,2,4671.0,8.0,0,41000.0,1,0
1523,3600,3,11.44,118.62,2,72245.0,0.0,1,47500.0,0,0
1524,36600,5,16.02,890.43,3,2110.0,10.0,0,85000.0,2,0
1525,5000,3,20.31,186.61,4,236131.0,10.0,0,109000.0,2,0
1526,25000,5,20.2,665.14,5,16878.0,10.0,0,112000.0,1,0
1527,16500,3,14.47,567.71,3,11409.0,10.0,0,90000.0,1,0
1528,24000,3,11.49,791.32,2,377554.0,0.0,1,200000.0,1,0
1529,6025,3,9.93,194.22,2,152.0,2.0,1,27000.0,0,0
1530,10000,3,14.99,346.61,3,128341.0,9.0,2,45000.0,1,0
1531,9600,3,12.29,320.19,3,48184.0,10.0,0,100000.0,2,0
1532,18000,5,6.0,301.45,3,15890.0,10.0,0,72000.0,2,0
1533,12000,5,12.29,268.7,3,59260.0,2.0,1,52000.0,0,0
1534,11000,3,7.9,344.2,1,8077.0,2.0,0,38500.0,1,0
1535,6000,3,13.49,203.59,3,248338.0,1.0,1,36000.0,1,0
1536,35000,3,9.99,1129.19,2,26950.0,10.0,0,175000.0,1,0
1537,10000,3,8.18,314.2,2,38.0,10.0,0,97000.0,1,0
1538,6625,3,16.29,233.87,3,335924.0,6.0,2,35000.0,0,1
1539,21000,3,18.99,769.68,4,66004.0,2.0,2,50000.0,0,0
1540,12000,3,10.99,392.81,2,187910.0,10.0,0,44000.0,0,0
1541,24000,5,8.39,491.13,1,1151.0,6.0,0,110000.0,1,0
1542,14000,3,10.49,454.97,2,101796.0,2.0,1,45000.0,1,0
1543,11425,3,8.18,358.97,2,857.0,1.0,0,60000.0,0,0
1544,30000,5,20.99,811.44,5,755.0,2.0,0,120000.0,1,1
1545,7200,3,12.12,239.56,2,222305.0,5.0,1,35000.0,2,0
1546,4500,3,9.99,145.19,2,301.0,3.0,0,50000.0,2,0
1547,8000,3,11.11,262.33,2,231668.0,4.0,1,52000.0,1,0
1548,12000,3,5.32,361.38,1,695.0,10.0,0,150000.0,1,0
1549,30000,5,13.99,697.9,3,754.0,10.0,0,140000.0,2,0
1550,15500,3,15.59,541.81,3,1550.0,10.0,2,87000.0,2,0
1551,12000,3,8.18,377.04,2,32.0,7.0,1,35000.0,0,0
1552,17475,5,15.61,421.35,4,1321.0,10.0,1,38000.0,0,0
1553,23200,5,18.99,601.7,5,107779.0,10.0,0,58000.0,2,0
1554,23850,3,20.49,892.32,5,333646.0,10.0,1,60000.0,2,0
1555,10000,3,6.49,306.45,1,81.0,4.0,0,72000.0,0,0
1556,12000,3,7.07,370.91,1,1293.0,10.0,2,95000.0,0,0
1557,9250,3,12.79,310.74,3,65083.0,2.0,1,30000.0,1,1
1558,15000,3,7.69,467.91,1,188535.0,9.0,0,100000.0,0,0
1559,5000,3,14.99,173.31,3,54.0,0.0,1,25000.0,1,0
1560,7475,3,16.59,264.99,4,2514.0,4.0,2,42000.0,1,0
1561,13800,5,13.35,316.48,3,179202.0,3.0,1,60000.0,1,1
1562,12450,3,17.57,447.42,4,153.0,6.0,1,90000.0,0,0
1563,10000,3,18.75,365.3,4,302625.0,5.0,1,110000.0,0,0
1564,4750,3,16.99,169.33,4,30801.0,10.0,1,85000.0,2,1
1565,12725,5,13.33,291.69,3,2719.0,3.0,1,55000.0,0,0
1566,32000,5,24.74,934.38,5,21.0,10.0,0,80000.0,0,1
1567,10900,5,16.59,268.5,4,202284.0,10.0,1,86000.0,2,0
1568,18075,3,17.99,653.37,4,248030.0,6.0,0,50000.0,1,1
1569,15000,5,13.98,348.87,3,71656.0,2.0,1,52000.0,1,1
1570,25000,3,16.29,882.51,4,77.0,3.0,0,85000.0,2,0
1571,14000,5,12.99,318.48,3,7312.0,1.0,2,55000.0,1,0
1572,9600,3,16.99,342.22,4,1744.0,2.0,1,30000.0,1,0
1573,5600,3,10.99,183.32,2,70884.0,10.0,0,50950.0,0,0
1574,15000,5,19.03,389.36,4,12629.0,4.0,1,65000.0,1,0
1575,1000,3,16.99,35.65,4,353409.0,3.0,1,90000.0,1,0
1576,2600,3,18.25,94.33,5,2121.0,3.0,1,160000.0,1,0
1577,17000,3,6.03,517.41,1,236.0,7.0,0,105000.0,0,0
1578,12800,3,12.99,431.23,3,3898.0,3.0,1,37000.0,1,1
1579,17000,3,12.99,572.72,3,54.0,0.0,2,42000.0,2,0
1580,5000,3,17.77,180.19,4,290750.0,0.0,1,29000.0,0,0
1581,12000,3,13.18,405.37,3,1634.0,4.0,1,55000.0,1,0
1582,18000,5,17.27,449.97,3,304942.0,1.0,1,61000.0,2,1
1583,6000,3,15.31,208.91,3,219843.0,10.0,1,70000.0,2,1
1584,20000,3,30.99,859.92,7,199.0,5.0,1,100000.0,2,1
1585,13000,5,14.99,309.21,3,1321.0,3.0,1,90000.0,1,0
1586,28000,5,11.99,622.71,3,161.0,10.0,2,100000.0,1,0
1587,20000,3,6.49,612.89,1,59896.0,0.0,1,150000.0,0,1
1588,25000,5,17.57,629.01,4,184.0,7.0,0,90000.0,0,0
1589,16000,3,13.33,541.65,3,218.0,10.0,1,100000.0,0,0
1590,7675,3,11.99,254.89,2,19281.0,1.0,1,41000.0,0,0
1591,25000,3,20.03,929.48,7,236730.0,10.0,0,77652.96,2,0
1592,10000,5,13.99,232.64,3,2354.0,9.0,0,30000.0,1,1
1593,6000,3,11.53,197.95,2,54.0,0.0,2,25094.0,2,0
1594,24000,3,11.14,787.33,2,311172.0,4.0,0,125000.0,2,0
1595,10000,3,9.93,322.35,2,120452.0,5.0,1,60000.0,1,0
1596,12000,5,18.55,308.33,5,4088.0,5.0,2,24000.0,2,0
1597,13000,3,6.17,241.71,1,236228.0,0.0,1,49000.0,2,0
1598,21600,3,12.88,726.55,3,164883.0,10.0,0,105000.0,1,0
1599,10000,5,25.57,296.87,6,179190.0,6.0,0,30000.0,1,1
1600,14000,5,12.99,318.48,2,2888.0,7.0,1,58000.0,1,0
1601,20000,5,16.02,486.58,3,140018.0,3.0,0,87000.0,2,0
1602,7000,5,6.17,135.89,1,236799.0,3.0,0,52416.0,2,0
1603,12000,3,8.39,378.2,2,163915.0,0.0,2,60000.0,1,1
1604,3500,3,11.39,115.24,2,5325.0,10.0,1,24000.0,0,0
1605,21000,3,18.25,761.84,5,60490.0,10.0,0,96000.0,2,0
1606,29950,3,13.66,1018.69,3,55.0,1.0,2,60000.0,2,0
1607,18000,5,18.99,466.84,4,249208.0,2.0,1,50000.0,1,1
1608,14000,3,9.16,446.24,2,24595.0,10.0,0,98000.0,1,0
1609,4500,3,11.99,149.45,2,19026.0,4.0,1,27000.0,1,0
1610,35000,3,7.39,1086.96,1,32568.0,10.0,0,85000.0,1,0
1611,28000,5,18.55,719.43,5,38.0,8.0,0,86000.0,1,0
1612,10900,5,15.59,262.7,4,6929.0,0.0,0,37000.0,2,0
1613,9600,3,9.49,307.48,2,48.0,0.0,0,100000.0,0,0
1614,35000,3,11.99,1162.34,3,127444.0,1.0,2,82500.0,1,0
1615,8575,3,11.55,282.98,2,234014.0,2.0,2,25000.0,0,0
1616,15100,5,26.77,459.01,7,56028.0,5.0,1,36000.0,2,0
1617,15675,3,6.03,477.08,1,405.0,1.0,0,97500.0,1,0
1618,15000,3,7.97,469.84,1,408.0,10.0,0,60000.0,1,0
1619,5000,3,10.91,163.49,2,385.0,10.0,1,67000.0,1,1
1620,2500,3,16.99,89.12,4,40665.0,10.0,1,33800.0,1,0
1621,14000,3,19.03,513.4,4,363865.0,5.0,1,87500.0,1,0
1622,8000,3,9.76,257.24,2,4696.0,1.0,1,72500.0,1,0
1623,8050,3,20.2,299.99,5,192310.0,5.0,0,140000.0,0,0
1624,18000,5,16.99,447.25,4,35208.0,0.0,1,45000.0,1,1
1625,7500,3,7.24,232.41,1,54.0,0.0,0,60000.0,0,0
1626,10000,3,10.99,327.34,2,152.0,0.0,0,64500.0,1,1
1627,20000,3,8.59,632.19,1,55.0,1.0,1,125000.0,2,0
1628,4000,3,16.29,141.21,3,240351.0,2.0,2,35000.0,0,0
1629,9000,3,13.11,303.73,2,218676.0,9.0,0,72000.0,0,0
1630,25000,3,6.39,764.98,1,88594.0,7.0,0,65000.0,1,0
1631,9000,3,10.99,294.61,2,1364.0,9.0,0,65000.0,2,0
1632,16000,3,14.65,551.91,3,2393.0,10.0,2,90000.0,2,0
1633,21000,5,22.95,591.4,6,224915.0,1.0,0,55000.0,2,0
1634,20000,5,18.49,513.22,5,22.0,10.0,1,65000.0,1,0
1635,4000,3,5.32,120.46,1,43251.0,10.0,0,140000.0,0,0
1636,32000,5,24.99,939.06,6,227.0,9.0,0,85396.0,2,1
1637,20800,3,9.17,663.09,2,593.0,0.0,1,120000.0,1,0
1638,12000,3,10.99,392.81,2,412.0,10.0,1,52000.0,0,0
1639,25000,5,18.99,648.38,5,1252.0,10.0,0,107120.0,1,1
1640,9000,3,10.99,294.61,2,3250.0,1.0,0,28000.0,0,0
1641,5000,3,10.15,161.69,2,189445.0,5.0,0,100000.0,0,0
1642,27975,3,5.32,842.47,1,12277.0,9.0,0,123000.0,2,0
1643,12000,3,14.49,413.0,3,246.0,9.0,1,30000.0,1,0
1644,10075,3,19.99,374.38,5,6273.0,2.0,2,42000.0,1,1
1645,15000,3,10.99,491.01,2,60036.0,10.0,0,62000.0,1,1
1646,16800,5,19.66,441.93,7,221622.0,1.0,1,39000.0,0,0
1647,8000,3,12.99,269.52,3,158795.0,10.0,0,78000.0,1,0
1648,3275,3,14.99,113.52,3,54.0,0.0,0,36288.0,2,1
1649,15000,3,8.9,476.3,1,308944.0,10.0,0,48000.0,2,0
1650,35000,3,14.46,1204.06,3,43676.0,10.0,0,206000.0,2,0
